population,percentage,life expectancy,income,group
358,1.5437688659,,33326.0,Hispanic
22140,95.472186287,,49036.0,White
85,0.2975044626,,,AIAN
137,0.4795071926,,,Asian
747,2.6145392181,,50067.0,Black
454,1.5890238354,,21314.0,Hispanic
26722,93.528402926,,48494.0,White
36,0.2640651361,,,AIAN
121,0.8875522629,,,Asian
421,3.0880950634,,71852.0,Black
632,4.6358101665,,,Hispanic
12232,89.723465121,,45292.0,White
131,0.1959024974,,,AIAN
433,0.6475250486,,100172.0,Asian
1210,1.8094810827,,58167.0,Black
1188,1.7765814266,,42346.0,Hispanic
62819,93.94197697,,52239.0,White
74,0.2600780234,,,AIAN
98,0.3444276526,,,Asian
169,0.5939619724,,,Black
296,1.0403120936,,55658.0,Hispanic
27543,96.801743226,,48936.0,White
210,0.3653063355,,,AIAN
961,1.6717113732,,115924.0,Asian
3571,6.2119472567,72.8359254,49044.0,Black
3622,6.3006645096,90.265924017,73011.0,Hispanic
47621,82.839300003,77.385381829,85547.0,White
294,0.1668056714,,,AIAN
1912,1.0848042303,86.579423535,82264.0,Asian
13313,7.5533466097,69.721607652,28562.0,Black
2104,1.1937385463,103.0293474,66141.0,Hispanic
154173,87.472553659,72.524938457,48316.0,White
47,0.2973742487,,,AIAN
80,0.5061689339,,19267.0,Asian
106,0.6706738374,,,Black
204,1.2907307814,,75375.0,Hispanic
15205,96.203732996,,42102.0,White
26,0.1297210996,,,AIAN
56,0.2793992915,,,Asian
73,0.3642169336,,,Black
150,0.7483909594,,,Hispanic
19512,97.350696004,,,White
46,0.1451653623,,,AIAN
83,0.2619288059,,33958.0,Asian
565,1.7830093411,,,Black
339,1.0698056046,,26452.0,Hispanic
30374,95.853319869,,37071.0,White
42,0.2482856467,,,AIAN
32,0.1891700166,,,Asian
1318,7.7914400568,,21848.0,Black
312,1.8444076614,,13750.0,Hispanic
14995,88.643887444,,27213.0,White
156,0.2787605875,,,AIAN
374,0.6683106394,,,Asian
1847,3.3004538794,71.426128374,25481.0,Black
797,1.424180694,,83438.0,Hispanic
51810,92.580679747,75.659879976,54283.0,White
85,0.282363884,,,AIAN
140,0.4650699266,,,Asian
228,0.7573995947,,55987.0,Black
311,1.0331196226,,48281.0,Hispanic
29004,96.349201076,,47500.0,White
52,0.1974558572,,,AIAN
81,0.3075754699,,,Asian
240,0.9113347257,,,Black
195,0.7404594646,,50144.0,Hispanic
25437,96.590089235,,52648.0,White
147,0.2523258608,,,AIAN
356,0.6110748738,,70897.0,Asian
3531,6.0609701672,67.762835669,26582.0,Black
741,1.2719283189,,,Hispanic
52464,90.054584778,71.846225793,42080.0,White
57,0.2133073872,,,AIAN
158,0.5912731083,,,Asian
778,2.9114587231,,40792.0,Black
274,1.0253723524,,35847.0,Hispanic
24990,93.518449218,,52069.0,White
28,0.1219990414,,,AIAN
70,0.3049976036,,,Asian
413,1.7994858612,,,Black
193,0.8409219642,,,Hispanic
21976,95.751819093,,,White
211,0.1975304019,,,AIAN
3781,3.5396324624,97.917622475,,Asian
4053,3.7942688099,78.317430211,43997.0,Black
2375,2.2233872251,,42792.0,Hispanic
93985,87.985283517,79.049505268,55690.0,White
47,0.3552800665,,,AIAN
25,0.1889787588,,,Asian
110,0.8315065387,,,Black
168,1.2699372591,,,Hispanic
12682,95.865144758,,,White
75,0.4196273709,,,AIAN
78,0.4364124657,,,Asian
169,0.9455603424,,,Black
340,1.9023107481,,,Hispanic
16938,94.768645443,,,White
93,0.3820870994,,,AIAN
102,0.4190632703,,,Asian
171,0.7025472473,,,Black
194,0.7970419063,,,Hispanic
23506,96.573541495,,,White
93,0.2258268175,,,AIAN
338,0.8207469283,,,Asian
1434,3.4821038318,69.609419216,22250.0,Black
553,1.3428196785,,,Hispanic
37861,91.935797193,74.717554162,49585.0,White
22,0.3173687248,,,AIAN
14,0.2019619158,,,Asian
142,2.0484708598,,63208.0,Black
96,1.384881708,,,Hispanic
6570,94.777841893,,45864.0,White
22,0.2957784351,,,AIAN
16,0.2151115891,,,Asian
124,1.6671148158,,,Black
81,1.08900242,,,Hispanic
7094,95.375100834,,,White
24,0.293040293,,,AIAN
17,0.2075702076,,,Asian
120,1.4652014652,,,Black
140,1.7094017094,,,Hispanic
7766,94.822954823,,,White
86,0.257639305,,,AIAN
110,0.3295386459,,,Asian
351,1.051527861,,,Black
496,1.4859197124,,33182.0,Hispanic
32026,95.94367885,,52590.0,White
158,0.2800028355,,,AIAN
520,0.9215283193,,,Asian
666,1.1802651166,,,Black
711,1.2600127596,,,Hispanic
53652,95.080456511,,,White
211,0.2893582008,,,AIAN
672,0.9215578716,,,Asian
5755,7.8922106418,72.336050588,39801.0,Black
1221,1.67443774,,67457.0,Hispanic
63658,87.298409216,71.255235201,42994.0,White
90,0.3170465354,,,AIAN
133,0.4685243245,,43365.0,Asian
480,1.6909148554,,,Black
288,1.0145489132,,133194.0,Hispanic
27099,95.462711805,,44632.0,White
20,0.2105484788,,,AIAN
24,0.2526581745,,,Asian
47,0.4947889252,,,Black
95,1.0001052742,,,Hispanic
9228,97.147068112,,,White
50,0.3708648568,,,AIAN
51,0.378282154,,,Asian
37,0.2744399941,,,Black
174,1.2906097018,,,Hispanic
13006,96.469366563,,,White
51,0.4098360656,,,AIAN
40,0.3214400514,,,Asian
515,4.1385406622,,49349.0,Black
209,1.6795242687,,,Hispanic
11436,91.899710704,,37179.0,White
55,0.3293610396,,,AIAN
81,0.4850589856,,,Asian
187,1.1198275346,,,Black
164,0.9820947362,,,Hispanic
16007,95.856039284,,,White
16,0.234741784,,,AIAN
23,0.3374413146,,,Asian
32,0.4694835681,,,Black
58,0.8509389671,,,Hispanic
6634,97.329812207,,,White
31,0.3632954412,,,AIAN
63,0.7383100902,,,Asian
28,0.3281378179,,,Black
69,0.8086253369,,,Hispanic
8256,96.753779445,,,White
71,0.2930251754,,,AIAN
131,0.5406520842,,,Asian
266,1.097812629,,,Black
351,1.4486174164,,,Hispanic
23135,95.480808915,,,White
132,0.3379935474,,,AIAN
118,0.3021457469,,,Asian
220,0.563322579,,68767.0,Black
296,0.7579249245,,71810.0,Hispanic
37879,96.991345317,,43510.0,White
9,0.1116902457,,,AIAN
16,0.1985604368,,,Asian
33,0.409530901,,,Black
65,0.8066517746,,,Hispanic
7828,97.145693721,,,White
22,0.1476113795,,,AIAN
54,0.3623188406,,,Asian
74,0.4965110038,,,Black
166,1.1137949544,,,Hispanic
14437,96.86661299,,,White
14,0.245398773,,,AIAN
16,0.2804557406,,,Asian
30,0.5258545136,,,Black
50,0.8764241893,,,Hispanic
5519,96.739702016,,,White
195,0.2351153874,,55817.0,AIAN
467,0.5630712098,,,Asian
982,1.1840169765,,17500.0,Black
1063,1.2816802913,,75479.0,Hispanic
78825,95.040873906,,49095.0,White
40,0.1987775183,,,AIAN
40,0.1987775183,,,Asian
138,0.685782438,,,Black
169,0.8398350147,,,Hispanic
19509,96.948765095,,,White
261,1.2732949556,,,AIAN
143,0.697629037,,,Asian
604,2.9466289394,,,Black
903,4.4053078349,,45000.0,Hispanic
18421,89.867304127,,49146.0,White
1788,11.599091794,67.897354866,39688.0,AIAN
96,0.6227700292,,,Asian
76,0.4930262731,,,Black
497,3.2241323386,,,Hispanic
12665,82.160233539,76.796764341,49167.0,White
549,1.2175648703,,66667.0,AIAN
309,0.6852960745,,,Asian
749,1.6611222,,42581.0,Black
1233,2.7345309381,,58221.0,Hispanic
41770,92.636948326,,52954.0,White
1577,10.346411232,,52708.0,AIAN
88,0.5773520535,,,Asian
83,0.5445479596,,,Black
384,2.5193544154,,18594.0,Hispanic
12827,84.155622622,,58725.0,White
9216,3.4828615699,70.271287311,38179.0,AIAN
9419,3.5595782472,78.436332307,89896.0,Asian
7309,2.7621783001,70.184705458,24309.0,Black
24766,9.3594346397,85.546785347,51383.0,Hispanic
210985,79.734325989,80.011684934,66839.0,White
55,0.4220056779,,,AIAN
57,0.4373513389,,,Asian
64,0.4910611525,,,Black
336,2.5780710504,,71188.0,Hispanic
12405,95.181462441,,57836.0,White
700,4.4995821817,,42500.0,AIAN
79,0.5078099891,,45000.0,Asian
123,0.7906408691,,16786.0,Black
335,2.1533714726,,33036.0,Hispanic
14032,90.197338819,,54203.0,White
314,0.625385887,,66411.0,AIAN
1237,2.4637017268,,49314.0,Asian
391,0.7787448465,,,Black
2307,4.5947937621,86.68463276,57446.0,Hispanic
45354,90.330418849,80.875211053,78076.0,White
427,0.6595918872,,,AIAN
957,1.4782890773,,61816.0,Asian
1104,1.7053616942,,,Black
1233,1.9046295009,,103382.0,Hispanic
60270,93.099772927,,60695.0,White
303,0.8726958525,,57083.0,AIAN
172,0.4953917051,,,Asian
172,0.4953917051,,46528.0,Black
1957,5.6365207373,84.586102282,48750.0,Hispanic
31953,92.030529954,78.200363156,54545.0,White
468,0.8115419297,,72212.0,AIAN
480,0.8323506971,,94444.0,Asian
987,1.7115211209,,,Black
2164,3.7525143927,,46563.0,Hispanic
52954,91.825622529,,69687.0,White
65,0.4057174958,,,AIAN
108,0.6741152238,,,Asian
341,2.128456401,,,Black
288,1.7976405967,,32250.0,Hispanic
15060,94.00162287,,51560.0,White
2649,0.479425775,72.717207575,47941.0,AIAN
35594,6.4419331953,88.606051197,70113.0,Asian
29274,5.2981163218,72.551339765,37815.0,Black
36941,6.6857182156,85.407438181,49138.0,Hispanic
435172,78.759031086,81.649613362,80063.0,White
529,0.605706696,,85511.0,AIAN
567,0.6492168178,,123561.0,Asian
2853,3.2666941467,74.807893728,37928.0,Black
4684,5.3631950169,80.966580223,55433.0,Hispanic
77958,89.262159934,77.496621064,62728.0,White
225,0.8067696941,,72736.0,AIAN
160,0.5737028936,,,Asian
204,0.7314711894,,,Black
1033,3.7039693069,,49792.0,Hispanic
25993,93.201620711,,62237.0,White
862,1.9724497735,,32065.0,AIAN
469,1.073177429,,73353.0,Asian
593,1.3569173036,,55147.0,Black
787,1.8008329138,,50000.0,Hispanic
39817,91.110246671,,58374.0,White
255,0.5610314178,,,AIAN
1428,3.1417759395,,108487.0,Asian
351,0.7722432456,,,Black
938,2.0637155681,,31830.0,Hispanic
41962,92.321570008,,60212.0,White
674,0.6403192096,,,AIAN
4605,4.3748812464,78.820237156,54675.0,Asian
1207,1.1466844005,78.085079984,47269.0,Black
2910,2.7645829375,,34123.0,Hispanic
93909,89.216226487,79.429055787,62975.0,White
43,1.0004653327,,20000.0,AIAN
21,0.4885993485,,,Asian
23,0.5351326198,,,Black
50,1.1633317822,,,Hispanic
4086,95.067473243,,50728.0,White
618,0.6005714175,,,AIAN
1829,1.7774192921,88.645590958,87745.0,Asian
2150,2.0893665818,,59073.0,Black
5811,5.6471205613,85.283743926,51349.0,Hispanic
91226,88.653281763,79.445356959,64186.0,White
1363,15.212053571,,35625.0,AIAN
31,0.3459821429,,71500.0,Asian
107,1.1941964286,,,Black
248,2.7678571429,,,Hispanic
7058,78.772321429,,48333.0,White
149,0.2920366124,,,AIAN
471,0.9231492915,,58125.0,Asian
727,1.4249034711,,,Black
1008,1.9756570824,,50990.0,Hispanic
48312,94.690421591,,54175.0,White
142,0.3879463432,,,AIAN
237,0.6474879108,,93594.0,Asian
261,0.7130563069,,31205.0,Black
1243,3.3958965112,,,Hispanic
34385,93.9403874,,66254.0,White
125,0.6610958325,,,AIAN
132,0.6981171991,,,Asian
162,0.8567801989,,60326.0,Black
1030,5.4474296594,,63972.0,Hispanic
17301,91.500951978,,57083.0,White
73,0.3087986464,,54464.0,AIAN
193,0.8164128596,,79375.0,Asian
206,0.8714043993,,,Black
474,2.0050761421,,82188.0,Hispanic
22399,94.750423012,,68713.0,White
86,1.5093015093,,41042.0,AIAN
17,0.2983502984,,,Asian
12,0.2106002106,,,Black
82,1.4391014391,,56000.0,Hispanic
5418,95.085995086,,45625.0,White
1380,6.6892874455,,36250.0,AIAN
97,0.4701890451,,75000.0,Asian
440,2.132816287,,,Black
744,3.6063984489,,34917.0,Hispanic
17753,86.054289869,,55863.0,White
430,0.5056562948,,26417.0,AIAN
832,0.9783861333,,78304.0,Asian
839,0.9866177474,,,Black
6330,7.4437310379,98.112049787,43452.0,Hispanic
75788,89.122509937,79.479866214,68700.0,White
453,1.6835141965,,55750.0,AIAN
165,0.6132005352,,123750.0,Asian
640,2.378474803,,40402.0,Black
869,3.2295228185,,47589.0,Hispanic
24594,91.40032704,,54113.0,White
1322,0.7791549528,,41818.0,AIAN
3133,1.8465147256,84.580127803,61756.0,Asian
11698,6.8945193934,71.60326045,32478.0,Black
23613,13.916933359,82.429137695,56813.0,Hispanic
126837,74.754672278,77.88105788,70765.0,White
125,0.6131658982,,,AIAN
102,0.5003433729,,,Asian
103,0.5052487001,,68500.0,Black
677,3.3209065045,,37143.0,Hispanic
19169,94.030216815,,69375.0,White
617,0.5206663179,,56034.0,AIAN
5697,4.8075137972,83.875583855,51172.0,Asian
1848,1.5594673508,69.078834647,35305.0,Black
2590,2.1856171204,89.668666095,44524.0,Hispanic
105685,89.184148791,79.590488357,61463.0,White
129,0.7749609516,,,AIAN
83,0.4986182867,,65313.0,Asian
67,0.4024990989,,41667.0,Black
728,4.3734230446,,52500.0,Hispanic
15594,93.680163403,,61184.0,White
318,1.6632669073,,11250.0,AIAN
96,0.5021183116,,58472.0,Asian
224,1.1716093938,,,Black
450,2.3536795858,,23971.0,Hispanic
17805,93.12725561,,53342.0,White
210,0.7618080244,,,AIAN
168,0.6094464195,,,Asian
219,0.7944569397,,66188.0,Black
570,2.0677646376,,67738.0,Hispanic
26095,94.663716172,,58912.0,White
622,0.789771068,,,AIAN
2330,2.9584671839,78.522704063,47717.0,Asian
814,1.0335589217,,28214.0,Black
3672,4.6624427035,88.674038692,41747.0,Hispanic
70446,89.447287225,78.576531975,60033.0,White
801,0.5907384599,,,AIAN
8546,6.3026852419,78.797202269,81481.0,Asian
1151,0.8488638794,,45075.0,Black
4001,2.950742295,98.354631945,36853.0,Hispanic
119253,87.949230417,80.138237613,64121.0,White
322,0.7997615618,,,AIAN
238,0.5911281109,,90938.0,Asian
266,0.6606725945,,,Black
899,2.2328746709,,27188.0,Hispanic
38118,94.674879539,,52430.0,White
142,0.9111324992,,55417.0,AIAN
113,0.7250561437,,116071.0,Asian
89,0.5710619185,,,Black
573,3.676612127,,46250.0,Hispanic
14533,93.249919795,,54065.0,White
3753,82.556093269,,47194.0,AIAN
80,1.7597888253,,,Asian
34,0.7479102508,,,Black
333,7.3251209855,,,Hispanic
510,11.218653762,,63333.0,White
9593,1.015115088,74.281585762,43087.0,AIAN
47011,4.9746247683,81.153314649,60503.0,Asian
247607,26.201355321,69.978817511,31753.0,Black
150736,15.950629407,80.553344257,44341.0,Hispanic
471963,49.942329019,77.886121666,64864.0,White
678,1.4554978318,,46000.0,AIAN
457,0.9810656477,,,Asian
799,1.7152548195,,78676.0,Black
2357,5.0598943798,84.501658393,65616.0,Hispanic
41718,89.558198446,78.580172264,60350.0,White
617,1.6074824792,,56250.0,AIAN
189,0.492405492,,13750.0,Asian
158,0.41164057,,,Black
764,1.9904645286,,52614.0,Hispanic
36272,94.500169346,,64540.0,White
448,1.2531118011,,56285.0,AIAN
201,0.5622220357,,65750.0,Asian
210,0.5873961568,,,Black
607,1.6978546055,,43600.0,Hispanic
33831,94.629520853,,58763.0,White
3538,1.8742782069,70.745035382,53898.0,AIAN
7294,3.8640433129,77.731727029,78646.0,Asian
2741,1.4520623417,77.665703783,63833.0,Black
8763,4.6422554909,86.540409721,49007.0,Hispanic
163796,86.771982243,79.665676059,69377.0,White
303,0.3365058916,,71094.0,AIAN
2346,2.605421854,89.049744141,185095.0,Asian
1578,1.7524960297,75.587532227,36422.0,Black
2993,3.3239674378,92.930380202,100602.0,Hispanic
81641,90.668902635,81.903164277,84324.0,White
27,0.3713381928,,,AIAN
34,0.4676110576,,,Asian
31,0.4263512584,,,Black
179,2.4618346857,,48750.0,Hispanic
6955,95.653967817,,58241.0,White
250,0.5854800937,,,AIAN
550,1.2880562061,,74375.0,Asian
339,0.793911007,,38092.0,Black
1070,2.5058548009,,52917.0,Hispanic
39908,93.461358314,,74337.0,White
499,1.1394254921,,22875.0,AIAN
284,0.6484906608,,78929.0,Asian
180,0.4110152076,,108750.0,Black
842,1.9226378043,,77539.0,Hispanic
41557,94.891994337,,61713.0,White
321,0.4519089988,,80000.0,AIAN
2394,3.3703119721,84.48027339,69880.0,Asian
621,0.8742538574,,41450.0,Black
2523,3.5519202613,,50880.0,Hispanic
64362,90.609865976,80.880445053,60605.0,White
126,0.9513023783,,57750.0,AIAN
99,0.7474518686,,38417.0,Asian
70,0.5285013213,,,Black
274,2.0687051718,,35357.0,Hispanic
12391,93.552283881,,49761.0,White
1367,0.6981542579,,75968.0,AIAN
2684,1.3707725151,93.418920676,,Asian
21770,11.118374685,71.28567838,26099.0,Black
27965,14.282285166,78.779400614,49538.0,Hispanic
138224,70.593763087,78.25347982,70821.0,White
105,0.6084134894,,,AIAN
145,0.8401900568,,,Asian
143,0.8286012284,,,Black
456,2.6422528682,,29620.0,Hispanic
16260,94.217174644,,53349.0,White
931,0.5708714527,,51741.0,AIAN
2169,1.3299894533,88.782463369,62589.0,Asian
7983,4.8950234235,70.335076173,41365.0,Black
15391,9.437467808,88.356106916,45661.0,Hispanic
133421,81.811213853,77.788443562,62087.0,White
96,0.6846384253,,,AIAN
46,0.3280559121,,,Asian
144,1.026957638,,11161.0,Black
295,2.1038368278,,50667.0,Hispanic
13268,94.622735701,,48886.0,White
435,0.4736601407,,91250.0,AIAN
1056,1.1498508243,,125306.0,Asian
717,0.7807225767,,48805.0,Black
2379,2.5904309763,96.177026721,48304.0,Hispanic
85867,93.498334023,80.6894208,85618.0,White
945,1.4662756598,,43750.0,AIAN
477,0.740120095,,,Asian
762,1.1823302146,,,Black
3696,5.7347670251,85.197567254,67168.0,Hispanic
58059,90.085183634,79.014980295,62837.0,White
2921,17.491017964,66.646277591,29318.0,AIAN
69,0.4131736527,,86071.0,Asian
98,0.5868263473,,,Black
467,2.7964071856,,,Hispanic
12876,77.101796407,78.752265073,58675.0,White
3556,8.7186779777,68.574785855,48625.0,AIAN
203,0.4977198058,,,Asian
214,0.5246898446,,65833.0,Black
1300,3.1873682146,,36970.0,Hispanic
35091,86.036875398,78.479153713,58844.0,White
698,0.6056924679,,145284.0,AIAN
6931,6.0144047206,77.500185226,59801.0,Asian
2523,2.1893439778,76.139541145,31320.0,Black
7913,6.866539396,79.68525106,50882.0,Hispanic
95565,82.926935092,79.181830498,63460.0,White
110,0.5413918693,,71250.0,AIAN
106,0.5217048922,,,Asian
95,0.4675657053,,,Black
495,2.4362634118,,48438.0,Hispanic
19380,95.383403878,,53304.0,White
451,1.5194905832,,68889.0,AIAN
206,0.6940466965,,78897.0,Asian
125,0.4211448401,,25870.0,Black
2773,9.3426771335,,42656.0,Hispanic
26230,88.373033254,,60529.0,White
107,0.3467159198,,,AIAN
147,0.4763293477,,,Asian
127,0.4115226337,,,Black
508,1.646090535,,61964.0,Hispanic
29675,96.156961861,,54615.0,White
2357,10.543030954,64.999847699,25968.0,AIAN
126,0.5636070853,,,Asian
83,0.3712649848,,,Black
599,2.6793701914,,46750.0,Hispanic
19084,85.364108069,78.760969651,53448.0,White
550,0.5290852597,,56098.0,AIAN
1126,1.0831818226,,53021.0,Asian
1049,1.0091098862,,27639.0,Black
11741,11.294527334,82.255369769,60731.0,Hispanic
88682,85.309707272,78.534717994,66630.0,White
273,1.7375254582,,,AIAN
112,0.7128309572,,105833.0,Asian
47,0.2991344196,,,Black
311,1.9793788187,,,Hispanic
14763,93.96003055,,52270.0,White
560,0.4104217817,,59018.0,AIAN
2092,1.533218513,,87143.0,Asian
1875,1.3741800726,74.979425431,52096.0,Black
4596,3.3683901939,107.21396796,48042.0,Hispanic
125761,92.169738723,80.600402021,81591.0,White
1352,0.3328639099,,68869.0,AIAN
16445,4.0487773653,86.499974026,127067.0,Asian
6945,1.709866756,76.122799841,55299.0,Black
20581,5.0670651842,82.973199584,70316.0,Hispanic
355211,87.453344888,81.070046558,89403.0,White
418,0.8250434233,,53564.0,AIAN
313,0.6177956735,,,Asian
239,0.4717353545,,31349.0,Black
1730,3.4146534028,85.557819398,48411.0,Hispanic
47569,93.891125849,77.01924775,61284.0,White
210,0.8632738634,,,AIAN
134,0.5508509414,,58214.0,Asian
482,1.9814190578,,24410.0,Black
1572,6.4622214914,,46000.0,Hispanic
21743,89.381731481,,54987.0,White
1275,0.742872791,,75313.0,AIAN
5565,3.2424212409,84.108492976,59886.0,Asian
4260,2.4820690901,73.712798975,26822.0,Black
7699,4.4857863673,82.127907981,49375.0,Hispanic
150044,87.422435341,79.160721858,61053.0,White
717,0.9881477398,,51225.0,AIAN
1497,2.0631201764,,80825.0,Asian
642,0.8847850055,,51964.0,Black
2487,3.427508269,81.856492032,29500.0,Hispanic
66591,91.77370452,78.291514802,56210.0,White
460,1.1810012837,,39033.0,AIAN
1395,3.5815147625,,33264.0,Asian
495,1.270860077,,,Black
3826,9.8228498074,83.273139206,57534.0,Hispanic
32132,82.49550706,80.835364123,52370.0,White
201,1.7365010799,,15972.0,AIAN
61,0.5269978402,,,Asian
76,0.656587473,,,Black
1080,9.3304535637,,38194.0,Hispanic
10109,87.334773218,,52092.0,White
794,1.7010883538,,,AIAN
354,0.7584197446,,,Asian
234,0.5013283058,,,Black
4054,8.685405776,81.452041995,59792.0,Hispanic
40681,87.156140201,77.251205323,83695.0,White
303,2.0596832302,,88625.0,AIAN
140,0.9516688193,,,Asian
157,1.0672286044,,,Black
2722,18.5031609,77.163623266,52939.0,Hispanic
11316,76.922031133,78.797269305,63308.0,White
179,1.2967255868,,,AIAN
98,0.7099391481,,,Asian
63,0.4563894523,,,Black
1146,8.3019414662,,110852.0,Hispanic
12210,88.452622428,,72341.0,White
82,1.0799420519,,,AIAN
18,0.2370604504,,,Asian
62,0.8165415514,,,Black
194,2.5549848545,,,Hispanic
7155,94.23152904,,,White
8697,22.120202457,59.15142163,46402.0,AIAN
198,0.5035989521,,55875.0,Asian
202,0.5137726683,,63289.0,Black
2942,7.4827682682,73.48079279,41917.0,Hispanic
27302,69.440699952,77.463537766,55927.0,White
215,1.624480544,,,AIAN
116,0.8764639214,,,Asian
114,0.8613524745,,,Black
1443,10.902908954,,46018.0,Hispanic
11318,85.515678126,,57111.0,White
91,2.0564971751,,95000.0,AIAN
28,0.6327683616,,,Asian
30,0.6779661017,,,Black
198,4.4745762712,,,Hispanic
4013,90.689265537,,52000.0,White
167,1.9445738239,,,AIAN
64,0.7452258966,,,Asian
57,0.6637168142,,47159.0,Black
439,5.1117838845,,,Hispanic
7797,90.789473684,,60330.0,White
1331,1.323127392,,41339.0,AIAN
